age,job,marital,education,balance,duration,poutcome,FDcreated
38,1,1,1,0.07467985750048142,252,0,0
62,5,1,1,0.060153090699017905,243,2,1
41,0,1,2,0.02268678990949355,327,0,1
53,9,1,1,0.025021663778162912,472,2,1
58,5,1,1,0.03747833622183709,420,0,1
46,4,2,1,0.09480310032736376,165,0,0
37,4,1,2,0.06162141344117081,291,1,1
60,4,1,1,0.02267475447718082,321,0,0
47,1,1,1,0.04154631234353938,226,2,1
53,4,1,2,0.0389948006932409,429,0,0
47,0,1,1,0.02710379356826497,403,2,1
46,6,1,1,0.031171769689967262,588,0,1
30,4,2,2,0.028680435201232427,145,0,0
51,4,1,2,0.05438811862122087,407,0,1
70,4,1,1,0.022722896206431736,122,0,0
31,1,2,1,0.027621317157712304,91,0,0
31,10,2,1,0.05415944540727903,374,1,1
21,8,2,1,0.025262372424417485,382,2,1
71,5,1,0,0.061549200847294434,341,0,1
78,5,1,0,0.03085884844983632,838,0,0
49,6,0,2,0.06230743308299634,260,0,0
52,0,2,1,0.031412478336221836,699,0,1
27,9,2,2,0.05614529173887926,168,0,1
25,8,2,1,0.06736231465434238,323,1,1
33,7,2,1,0.02450414018871558,202,2,1
33,4,2,2,0.029607163489312537,220,1,0
28,8,2,1,0.045842961679183516,252,0,1
30,0,2,1,0.025864144040053917,681,2,1
59,4,1,0,0.04345994608126324,500,0,1
56,4,1,2,0.17138455613325632,410,1,1
33,7,2,1,0.05734883497015213,289,2,1
31,9,2,1,0.032856730213749276,405,0,1
39,4,1,2,0.030052474484883497,211,2,0
40,9,1,1,0.049947044097823995,175,1,1
33,4,2,2,0.13480887733487387,267,0,0
27,1,2,2,0.029498844598497977,523,2,1
67,5,1,0,0.039885422684382825,283,2,1
46,3,1,1,0.02313210090506451,181,2,1
58,4,1,1,0.024347679568650107,188,1,0
23,8,2,2,0.030991238205276335,1178,2,1
28,7,2,2,0.02421528981321009,460,0,1
55,7,0,1,0.027236183323704987,275,1,0
60,10,1,1,0.035275852108607744,173,2,1
29,1,2,2,0.028150876179472366,214,2,1
32,0,2,1,0.029342383978432505,101,0,0
59,5,1,0,0.07090073175428462,581,0,0
54,9,1,1,0.023457057577508184,309,0,0
23,8,2,1,0.03377142306951666,538,0,1
39,9,1,2,0.023974581166955517,589,1,0
26,8,2,1,0.07819420373579819,663,1,1
28,8,2,2,0.024094935490082802,85,1,0
83,5,0,0,0.02267475447718082,664,2,0
33,4,1,2,0.039379934527248216,158,0,0
36,9,1,1,0.039139225880993646,516,0,1
33,0,2,2,0.02594839206624302,326,0,1
28,1,2,1,0.0221211245907953,154,2,1
65,5,0,0,0.04481994993260158,383,0,0
28,7,2,1,0.024696707105719237,347,2,1
70,5,1,0,0.05090987868284229,421,2,0
28,4,2,2,0.025358655882919315,303,2,1
29,1,1,1,0.06251203543231273,344,0,0
49,0,2,2,0.025418833044482957,407,2,1
27,1,2,2,0.030425572886578087,657,2,1
28,0,1,1,0.026646447140381283,226,2,1
37,0,0,2,0.07933756980550741,238,2,1
54,4,0,2,0.028644328904294244,161,2,0
30,9,2,1,0.03669603312150972,204,2,1
39,3,0,1,0.023517234739071826,346,2,0
26,9,2,2,0.035504525322549586,112,2,0
62,4,1,2,0.02267475447718082,106,0,0
22,7,2,1,0.027019545542075873,140,0,0
38,0,1,1,0.02267475447718082,187,2,1
36,9,0,1,0.056650779896013866,215,0,1
34,4,1,2,0.024576352782591952,190,2,1
36,7,1,1,0.07949403042557289,150,2,1
31,4,1,2,0.033229828615443865,192,1,1
28,4,2,2,0.024925380319661083,206,2,1
80,5,1,1,0.12261698440207973,712,0,1
83,5,1,2,0.07997544771808203,294,2,0
31,4,2,2,0.024443963027151936,163,2,1
39,7,1,1,0.02656219911419218,874,0,1
73,5,1,0,0.028788754092046988,154,2,0
36,4,1,2,0.028632293471981513,187,2,1
58,4,1,2,0.02575582514923936,508,2,0
30,9,2,1,0.051210764490660504,661,1,1
56,0,1,1,0.02992008472944348,458,2,1
71,5,0,0,0.025984498363181206,293,2,1
26,7,2,2,0.022819179664933565,563,0,1
30,10,2,2,0.07180338917773926,215,1,0
31,4,2,2,0.03396398998652032,472,0,0
31,4,2,2,0.0772313691507799,262,1,0
62,5,1,0,0.04364047756595417,167,1,1
68,5,0,0,0.04707057577508184,619,2,1
37,0,1,2,0.06144088195647988,379,1,1
27,4,2,2,0.04337569805507414,910,2,1
59,5,0,0,0.037045060658578856,132,0,0
35,9,1,1,0.02621317157712305,238,2,0
45,9,2,2,0.047142788368958216,243,2,1
51,0,1,2,0.02267475447718082,177,2,0
27,4,2,2,0.0562054689004429,270,2,0
28,4,2,2,0.05547130752936646,292,0,1
66,3,1,0,0.03747833622183709,288,2,1
30,4,2,2,0.029559021760061623,339,2,1
38,1,1,0,0.04229250914692856,101,1,0
39,9,2,1,0.039945599845946464,383,1,1
63,5,1,1,0.30005536298863855,530,1,0
34,4,1,2,0.06240371654149817,485,0,1
46,1,1,1,0.04341180435201233,176,0,1
52,1,1,1,0.0341685923358367,301,2,1
53,2,1,2,0.046276237242441745,91,2,0
71,5,1,1,0.38302763335259005,80,1,0
25,1,2,1,0.02632149046793761,252,2,1
60,4,1,0,0.12297804737146158,143,1,0
46,7,1,1,0.02267475447718082,154,1,0
61,5,1,1,0.046878008858078184,292,0,0
57,4,0,2,0.06223522048911997,867,2,1
32,0,2,1,0.024251396110148277,522,2,1
32,4,1,2,0.0336631041787021,883,0,0
64,5,0,0,0.023986616599268245,706,2,1
33,4,2,2,0.025370691315232043,342,2,1
36,4,2,2,0.029149817061428846,339,2,1
32,9,1,2,0.03354274985557481,181,1,0
25,8,2,1,0.046228095513190834,1207,0,1
43,7,1,1,0.03199017908723281,482,2,1
35,4,1,2,0.04518101290198344,134,0,0
27,4,2,2,0.10440737531292124,136,0,0
31,9,1,2,0.06284902753706913,122,2,0
40,9,1,1,0.031063450799152705,220,1,0
49,4,1,2,0.036720103986135184,213,0,1
42,9,0,2,0.054099268245715385,300,0,1
27,1,2,1,0.060526189100712495,374,2,1
57,10,1,1,0.03892258809936453,131,0,0
30,9,2,1,0.03396398998652032,171,1,0
45,9,1,2,0.04455517042172155,427,2,0
37,9,1,2,0.024143077219333717,266,1,1
72,5,1,0,0.02267475447718082,348,0,0
47,4,2,2,0.026694588869632198,614,2,1
38,4,2,2,0.030172828808010782,297,1,1
48,4,2,2,0.023709801656075485,281,1,1
36,4,1,2,0.044218178316965145,132,1,0
55,3,0,0,0.03442133641440401,345,1,1
39,9,2,2,0.02740467937608319,325,2,1
26,4,2,2,0.025346620450606587,247,2,1
37,7,2,1,0.02295156942037358,197,0,0
67,5,1,0,0.05145147313691508,737,1,1
60,5,1,1,0.022807144232620837,265,0,1
60,5,1,1,0.04746774504140189,135,0,0
58,1,1,0,0.060092913537454266,295,2,1
41,0,1,1,0.06029751588677065,222,0,1
47,0,1,1,0.02267475447718082,238,0,0
23,7,2,1,0.028548045445792414,205,2,1
30,8,2,1,0.026453880223377624,189,2,0
39,4,1,2,0.05804689004429039,385,2,0
35,10,1,1,0.034445407279029464,660,2,1
33,4,2,2,0.031316194877720006,271,2,1
29,8,2,1,0.03239938378586559,189,1,0
50,9,1,2,0.08422395532447526,286,1,0
31,4,2,2,0.041197284806470245,107,1,0
32,8,2,2,0.023445022145195456,598,0,1
48,0,2,1,0.04125746196803389,263,0,1
19,8,2,1,0.027777777777777776,121,1,0
41,0,2,1,0.034529655305218565,274,2,1
43,4,2,2,0.02267475447718082,275,0,1
39,9,1,1,0.0811789909493549,119,1,0
21,8,2,1,0.05261891007124976,258,2,1
74,5,0,0,0.3726651261313306,301,1,1
72,5,2,2,0.03814028499903716,494,0,0
42,9,1,1,0.04857500481417293,113,0,0
32,4,2,2,0.1739481032158675,561,2,1
63,5,1,1,0.05752936645484306,304,2,1
19,8,2,1,0.029005391873676102,174,0,0
29,6,2,2,0.0323632774889274,302,2,0
35,1,1,1,0.025828037743115734,96,2,0
67,5,1,2,0.04611977662237628,844,2,0
45,4,1,1,0.057541401887155785,301,0,0
39,4,0,2,0.025370691315232043,194,2,1
32,8,2,1,0.02340891584825727,178,0,0
30,9,2,2,0.02267475447718082,140,2,1
32,4,2,2,0.030172828808010782,335,0,1
50,9,1,2,0.02267475447718082,257,0,0
60,9,1,1,0.025791931446177547,396,2,1
37,9,1,1,0.027874061236279606,386,0,1
43,9,1,1,0.023505199306759098,156,0,0
48,4,2,2,0.02458838821490468,229,2,1
52,7,1,1,0.03058203350664356,398,0,1
29,4,2,2,0.04443481609859426,273,2,1
42,4,1,2,0.026261313306373966,214,0,0
47,4,2,2,0.10272241478913922,229,0,1
70,5,1,0,0.05631378779125746,480,2,1
28,4,2,2,0.039692855767379166,294,0,1
70,5,0,1,0.07770075101097632,173,0,0
31,6,1,2,0.05476121702291546,411,1,1
80,5,1,1,0.030714423262083575,250,2,1
29,4,2,2,0.028716541498170614,968,0,1
29,0,2,1,0.046649335644136335,202,0,0
59,4,1,1,0.024010687463893704,312,0,0
38,0,1,1,0.043941363373772385,483,2,1
36,9,2,1,0.034300982091276716,119,1,0
43,6,1,2,0.05277537069131523,582,0,0
29,4,2,1,0.034300982091276716,1185,1,0
26,8,2,1,0.036683997689196994,116,1,0
74,5,1,0,0.08933901405738494,390,0,0
27,10,2,2,0.023601482765260928,305,2,0
35,6,1,2,0.05188474870017331,210,1,1
50,2,0,2,0.026465915655690352,101,0,0
27,4,2,1,0.03282062391681109,123,2,0
43,0,2,1,0.02732043134989409,220,0,1
20,8,2,0,0.024287502407086464,273,1,0
29,7,2,1,0.023902368573079143,154,0,0
57,5,1,1,0.035239745811669554,567,2,1
36,4,1,2,0.023794049682264586,262,0,1
31,4,2,2,0.05766175621028307,248,0,1
72,0,1,0,0.05060899287502407,200,1,0
47,0,2,1,0.067157712305026,250,2,1
80,5,1,0,0.040342769112266516,256,2,0
30,8,2,1,0.02819901790872328,98,2,0
25,1,2,1,0.045024552281917964,195,2,1
33,4,2,2,0.04628827267475448,363,0,1
29,6,2,2,0.04167870209897939,178,2,1
79,5,0,0,0.05621750433275563,617,2,1
24,8,2,1,0.03619054496437512,475,1,1
63,5,1,2,0.07914500288850375,88,0,0
38,6,0,2,0.10026718659734257,316,0,0
31,10,1,2,0.026646447140381283,309,2,1
22,8,2,1,0.023529270171384557,337,2,1
40,4,1,2,0.07730358174465626,256,0,1
31,9,1,2,0.048743500866551125,577,2,1
26,1,2,1,0.046829867128827266,272,2,1
51,4,1,2,0.06435345657616022,371,1,1
70,5,0,0,0.02847583285191604,413,2,1
24,8,2,0,0.03753851338340073,334,1,1
53,9,1,0,0.09706576160215676,817,1,1
86,5,1,0,0.03777922202965531,247,2,1
30,1,2,1,0.02484113229347198,203,0,0
35,4,1,1,0.03138840747159638,287,0,1
28,8,2,1,0.025142018101290197,87,1,1
66,5,1,1,0.024528211053341038,268,0,1
36,1,2,2,0.04469959560947429,185,0,0
30,4,2,2,0.025466974773733872,219,2,1
60,5,0,2,0.03445744271134219,346,2,1
46,0,1,1,0.0831046601193915,957,2,1
47,0,1,1,0.06691700365877143,415,1,1
31,9,2,1,0.053292894280762566,252,2,1
66,5,1,0,0.048827748892740226,178,0,0
64,3,1,0,0.03191796649335644,250,2,0
63,1,1,1,0.02484113229347198,390,2,1
42,10,1,1,0.03818842672828808,250,0,1
57,1,1,0,0.06477469670710571,210,2,0
29,8,2,1,0.030594068938956286,198,1,1
61,5,1,1,0.03396398998652032,392,2,1
60,7,2,1,0.03156893895628731,261,2,0
35,7,1,1,0.05779414596572309,815,2,1
38,0,2,1,0.08048093587521664,129,2,0
58,4,1,2,0.038537454265357214,184,0,0
43,10,1,2,0.02267475447718082,745,0,1
64,5,1,1,0.02975158867706528,574,2,1
22,8,2,0,0.02776574234546505,316,2,1
52,9,1,2,0.052835547852878875,377,0,0
37,4,1,2,0.02267475447718082,268,2,1
48,10,1,1,0.03250770267668015,806,2,1
36,4,0,2,0.03048575004814173,237,0,0
42,4,0,2,0.08329722703639515,100,2,0
33,9,1,1,0.024877238590410168,457,1,1
51,0,1,1,0.02776574234546505,84,0,0
39,1,1,1,0.052366165992682456,207,1,1
34,9,1,1,0.03237531292124013,253,2,1
46,9,1,1,0.13459223955324476,1148,1,1
58,1,0,0,0.038308781051415365,128,0,0
36,4,0,2,0.03539620643173503,230,0,1
44,4,2,2,0.035793375698055074,204,1,1
73,5,1,0,0.039379934527248216,146,2,0
46,1,1,1,0.10546649335644136,296,0,0
57,5,1,1,0.0676632004621606,178,0,1
35,4,1,2,0.05124687078759869,174,1,0
29,0,2,1,0.032953013672251105,175,1,0
29,0,2,1,0.03804400154053533,165,2,1
29,4,2,2,0.05088580781821683,288,0,0
27,0,2,1,0.024179183516271904,104,0,0
35,0,2,1,0.026538128249566726,143,1,1
24,8,2,1,0.037526477951088,314,2,1
24,0,2,1,0.038260639322164454,355,2,1
34,10,2,2,0.04643269786250722,355,2,1
60,10,1,0,0.02267475447718082,1193,1,1
27,0,1,2,0.05703591373002118,138,2,1
34,9,2,1,0.038068072405160795,174,1,1
34,9,2,1,0.03847727710379357,427,0,0
42,9,2,1,0.030269112266512615,171,0,0
36,4,1,2,0.02511794723666474,608,2,1
35,4,1,2,0.07230887733487387,350,1,1
49,0,1,1,0.025045734642788368,125,2,0
33,4,2,2,0.026369632197188523,113,0,0
36,9,0,1,0.04013816676295012,192,1,1
30,8,2,2,0.05909397265549778,251,0,1
41,9,2,2,0.027862025803966878,196,0,1
28,8,2,1,0.046926150587329095,110,0,0
82,5,1,0,0.025599364529173888,275,2,1
26,8,2,1,0.05986424032351242,379,0,0
56,5,1,1,0.02740467937608319,183,0,1
45,1,2,1,0.02267475447718082,768,2,0
37,9,1,1,0.04321923743500867,546,0,1
48,4,1,2,0.03004043905257077,86,1,0
37,4,1,2,0.027332466782206816,128,0,0
28,0,2,2,0.026441844791064897,461,0,0
32,0,2,1,0.028174947044097825,109,0,0
40,9,1,1,0.02267475447718082,105,0,0
61,6,1,2,0.15339158482572693,336,2,1
23,8,2,1,0.03223088773348739,607,1,1
69,5,1,1,0.02267475447718082,666,2,1
33,4,2,2,0.027163970729828617,267,0,1
49,0,0,1,0.03687656460620065,139,2,0
31,0,2,1,0.025743789716926632,167,2,0
45,9,1,1,0.05608511457731562,287,2,1
61,5,1,1,0.03540824186404776,218,2,1
41,5,2,0,0.05371413441170807,235,0,0
40,0,1,1,0.02267475447718082,496,2,1
55,9,1,2,0.03856152512998267,340,2,1
39,10,1,0,0.10698295782784517,429,2,1
82,3,0,0,0.03929568650105912,844,0,1
31,4,2,2,0.03140044290390911,211,0,0
22,10,2,2,0.034625938763720394,115,1,1
27,8,2,2,0.026417773926439438,462,2,1
32,0,1,1,0.027356537646832275,129,0,0
53,1,1,0,0.026357596764875795,388,2,1
54,4,1,2,0.03172539957635278,211,1,1
53,9,1,2,0.053449354900828035,95,2,0
57,9,1,2,0.03688860003851338,169,2,1
31,4,2,2,0.04386915077989601,332,0,1
35,10,2,2,0.024528211053341038,200,0,1
77,5,1,1,0.07216445214712112,426,2,1
32,4,1,2,0.09654823801270941,519,0,1
69,5,2,2,0.0484787213556711,417,2,1
69,9,1,2,0.02847583285191604,478,0,1
35,4,2,2,0.04899624494511843,229,1,0
47,4,0,2,0.021110148276526092,221,1,0
30,0,2,2,0.02277103793568265,76,0,0
28,0,2,1,0.025816002310803002,269,2,0
34,0,1,2,0.02267475447718082,292,2,1
71,9,1,1,0.059021760061621416,304,0,1
45,4,2,2,0.08081792797997304,852,2,1
64,5,1,0,0.16790631619487772,367,2,1
35,9,2,1,0.0374422299248989,1005,2,1
36,0,2,2,0.03446947814365492,156,0,0
27,9,2,1,0.032808588484498365,273,1,0
35,6,1,2,0.03446947814365492,428,0,0
33,4,1,2,0.03041353745426536,203,1,0
26,9,2,1,0.04521711919892162,1013,1,0
34,4,2,2,0.025984498363181206,196,1,1
34,4,1,1,0.027115829000577702,868,0,1
32,9,2,2,0.027344502214519544,100,2,0
53,0,2,1,0.051535721163104176,317,0,1
63,4,1,2,0.056193433468130174,341,2,1
32,10,2,1,0.12261698440207973,486,0,0
24,8,2,1,0.03310947429231658,135,1,0
33,4,1,2,0.10877623724244175,153,1,0
38,9,2,2,0.04345994608126324,141,1,0
37,4,2,2,0.023420951280569997,428,2,1
30,8,2,1,0.05993645291738879,226,0,0
29,8,2,1,0.0392475447718082,248,2,1
34,0,1,2,0.02267475447718082,108,0,0
62,5,1,1,0.029522915463123436,187,2,1
34,9,1,1,0.02267475447718082,261,0,1
56,7,1,1,0.04661322934719815,279,2,1
48,3,2,0,0.023228384363566338,113,0,1
33,9,1,1,0.03502310803004044,326,0,0
68,5,1,2,0.05651839014057385,392,2,1
60,3,1,1,0.02267475447718082,676,0,1
34,0,1,2,0.023505199306759098,263,2,1
43,1,1,0,0.05820335066435586,417,1,1
62,5,1,1,0.029522915463123436,288,2,1
29,4,1,2,0.0250577700751011,453,0,0
68,5,1,2,0.05651839014057385,651,2,1
38,4,1,2,0.0371052378201425,178,2,1
63,2,1,1,0.06966108222607356,250,2,1
30,7,2,2,0.04419410745233969,288,0,1
45,0,1,1,0.025142018101290197,180,2,1
59,10,1,1,0.04223233198536491,198,2,1
38,4,1,2,0.025539187367610246,139,0,1
33,9,1,1,0.03502310803004044,87,0,0
49,1,1,1,0.04349605237820142,605,2,1
80,5,1,1,0.05100616214134412,199,2,0
30,3,2,2,0.022903427691122667,139,2,1
35,4,2,2,0.03166522241478914,91,1,0
35,10,2,2,0.02766945888696322,462,2,1
32,4,1,2,0.04448295782784518,296,1,1
60,3,1,1,0.02267475447718082,153,2,0
30,0,2,1,0.06513575967648758,250,0,1
42,0,1,1,0.0303894665896399,111,1,0
33,9,1,1,0.02484113229347198,561,0,1
48,3,2,0,0.023228384363566338,118,2,1
38,7,1,1,0.07102108607741191,470,2,1
34,0,1,2,0.023505199306759098,120,2,1
42,4,1,2,0.027151935297515885,153,2,1
36,4,1,2,0.036310899287502404,293,1,1
50,4,1,2,0.05734883497015213,510,1,0
34,9,1,1,0.02267475447718082,231,2,1
34,4,1,2,0.0440737531292124,329,0,0
60,7,1,1,0.07596764875794339,382,1,0
34,0,1,2,0.023625553629886387,203,2,1
29,4,2,2,0.02793423839784325,504,2,1
38,9,1,1,0.02650202195262854,274,2,1
53,4,1,2,0.25051752358944734,224,1,0
41,9,2,2,0.04248507606393222,172,2,1
38,0,2,1,0.02405882919314462,250,0,0
45,1,2,1,0.02267475447718082,374,2,1
53,4,1,2,0.06589399191218949,306,1,1
56,4,0,2,0.04719093009820913,318,0,1
32,4,2,2,0.0356369150779896,200,0,0
33,9,2,1,0.05852830733679954,326,0,1
34,0,0,1,0.030630175235894473,245,0,1
34,4,2,2,0.027693529751588678,270,0,1
37,4,1,2,0.05015164644714038,303,2,1
33,8,1,1,0.04116117850953206,258,2,1
61,1,1,0,0.022734931638744463,562,2,1
27,9,2,2,0.02750096283458502,218,2,1
22,8,2,1,0.025274407856730213,178,2,1
37,4,1,1,0.02947477373387252,174,0,1
82,5,0,0,0.02267475447718082,381,0,0
42,0,1,2,0.04116117850953206,140,0,0
45,0,1,1,0.02840362025803967,356,1,1
35,0,2,1,0.022289620643173504,366,2,1
32,8,2,2,0.02267475447718082,101,1,0
31,1,2,1,0.025418833044482957,744,1,1
37,9,1,2,0.0779896013864818,323,0,0
71,5,1,1,0.0475158867706528,370,0,0
79,5,0,1,0.030269112266512615,440,0,0
52,9,1,2,0.02267475447718082,145,2,0
60,3,1,0,0.02486520315809744,182,0,0
28,4,2,2,0.10440737531292124,361,0,0
55,7,1,2,0.057300693240901215,305,1,0
60,9,1,1,0.03259195070286925,265,2,1
66,4,1,2,0.09790824186404776,273,1,0
33,4,1,2,0.04089639899865203,447,0,1
53,10,1,1,0.023806085114577314,493,2,1
32,9,1,1,0.028367513961101484,1064,2,1
30,9,2,2,0.050657134604274984,263,0,1
56,9,0,1,0.06419699595609474,507,2,1
38,2,2,1,0.05328085884844984,223,0,1
77,5,1,0,0.04942952050837666,365,2,0
22,6,2,1,0.048406508761794725,164,1,1
34,9,2,1,0.0477686308492201,356,2,1
29,0,2,1,0.028259195070286926,317,0,1
61,5,1,1,0.04497641055266705,520,2,1
62,1,1,1,0.02594839206624302,146,0,1
55,9,1,1,0.14525563258232235,248,2,0
65,2,1,2,0.05072934719815136,425,2,1
70,5,1,0,0.02657423454650491,632,1,1
60,9,1,1,0.024070864625457346,329,2,1
30,8,2,1,0.04408578856152513,233,2,1
51,4,1,2,0.026839014057384942,237,2,1
36,6,2,2,0.026923262083574043,361,2,1
42,4,1,2,0.35600808781051413,370,2,1
58,4,1,1,0.04861111111111111,248,2,1
35,0,1,1,0.05124687078759869,765,2,1
35,9,2,1,0.0337473522048912,159,0,0
35,9,1,2,0.10752455228191797,222,2,1
43,1,1,1,0.027645388022337763,235,2,1
34,9,2,1,0.03847727710379357,176,0,0
77,5,1,0,0.05384652416714809,345,0,1
34,1,1,1,0.026526092817253995,352,0,1
35,1,1,1,0.04017427305988831,323,2,1
39,1,1,1,0.03930772193337185,357,2,1
75,5,1,1,0.026177065280184864,350,2,1
29,4,2,2,0.02587617947236665,176,0,0
35,6,1,2,0.05188474870017331,175,2,1
48,10,1,1,0.03381956479876757,504,2,1
26,10,2,1,0.030281147698825343,312,2,1
44,4,1,2,0.04423021374927787,201,2,1
49,7,1,0,0.04469959560947429,261,2,1
42,0,0,1,0.04829818987098017,633,1,1
50,9,0,1,0.02267475447718082,120,0,0
58,0,1,1,0.024708742538031965,880,2,1
45,4,1,2,0.0253947621798575,177,2,1
30,9,2,1,0.02267475447718082,173,0,0
37,9,1,2,0.0267788368958213,287,2,1
35,4,0,2,0.057396976699403045,199,1,1
28,0,2,1,0.03962064317350279,166,0,0
61,5,1,1,0.028969285576737915,211,2,1
39,0,1,1,0.02324041979587907,143,0,0
30,0,2,1,0.024179183516271904,140,1,0
60,7,1,2,0.07389755440015405,239,1,1
29,9,2,1,0.02403475832851916,159,2,0
33,9,1,1,0.0284999037165415,205,2,1
25,7,2,1,0.025069805507413827,111,1,0
29,4,2,2,0.04281003273637589,200,1,0
27,1,2,1,0.02911371076449066,265,2,1
24,8,2,2,0.04183516271904487,98,1,0
37,4,2,2,0.030955131908338148,95,0,0
61,5,1,2,0.08606537646832274,212,2,0
24,8,2,1,0.027862025803966878,418,2,1
32,8,2,1,0.02284325052955902,144,1,0
61,1,1,1,0.030870883882149047,173,0,0
34,9,2,2,0.05253466204506066,220,1,0
36,4,1,2,0.0872689196995956,324,0,0
55,10,1,0,0.03726169844020797,241,0,0
36,0,2,2,0.027055651839014056,185,0,1
61,3,1,0,0.02521423069516657,443,0,1
52,6,1,2,0.07096090891584826,634,1,1
62,10,1,0,0.029077604467552476,298,1,0
60,4,1,2,0.02837954939341421,415,1,1
69,9,1,1,0.05470103986135182,925,1,0
36,4,2,2,0.03075052955902176,161,0,0
60,4,1,2,0.026465915655690352,840,2,1
32,0,1,1,0.025081840939726555,729,0,1
34,4,1,2,0.02976362410937801,300,1,1
34,4,1,2,0.039379934527248216,222,0,0
31,7,2,1,0.02020749085307144,481,0,1
28,1,2,1,0.0221211245907953,199,2,1
55,0,1,1,0.12261698440207973,193,2,1
65,5,0,0,0.04481994993260158,191,0,0
77,5,1,0,0.040631619487772004,663,1,0
37,4,1,2,0.036070190641247835,265,2,1
45,7,0,0,0.028969285576737915,380,1,0
29,1,1,1,0.06251203543231273,367,0,0
33,0,2,2,0.02594839206624302,293,2,1
75,5,1,0,0.03968082033506644,532,2,1
59,4,1,2,0.07810995570960909,194,0,0
22,7,2,1,0.027019545542075873,232,0,0
32,8,2,1,0.09291353745426535,281,0,0
53,1,1,1,0.04430242634315425,128,1,0
27,9,2,2,0.03561284421336414,529,2,1
62,4,1,1,0.036250722125938765,236,1,1
38,4,1,2,0.030257076834199884,362,1,1
31,4,2,2,0.04283410360100135,114,0,0
35,9,1,1,0.02621317157712305,97,0,0
37,0,2,2,0.03031725399576353,238,0,0
41,10,2,2,0.11857307914500288,404,2,1
25,8,2,1,0.024528211053341038,382,2,1
25,9,2,1,0.03829674561910264,206,1,0
48,4,1,2,0.03716541498170614,116,1,0
32,7,2,2,0.0301367225110726,110,1,0
27,8,2,2,0.08488590410167533,431,2,1
32,4,1,2,0.09654823801270941,251,2,0
49,0,2,2,0.025418833044482957,252,2,1
39,7,2,1,0.02376997881763913,213,2,1
57,5,1,0,0.04610774119006355,126,2,0
70,5,0,1,0.10511746581937223,228,0,0
60,0,1,1,0.178894665896399,177,2,0
43,9,1,1,0.08218996726362411,219,2,1
27,6,2,2,0.02941459657230888,543,0,0
38,4,2,2,0.03503514346235317,387,2,0
83,3,1,0,0.04843057962642018,109,1,0
48,4,1,2,0.02267475447718082,194,0,1
32,2,1,1,0.027368573079145003,440,0,1
43,0,2,1,0.04321923743500867,369,1,1
65,0,1,1,0.03413248603889852,255,2,1
61,0,0,1,0.0770628730984017,145,1,0
33,1,2,1,0.026634411708068555,224,1,1
34,9,1,1,0.02729636048526863,127,1,0
34,0,1,2,0.04236472174080493,136,0,0
84,5,0,0,0.04289428076256499,113,1,0
26,9,2,1,0.035973907182746005,415,1,1
37,7,1,1,0.02330059695744271,908,2,1
52,4,1,2,0.05438811862122087,313,2,0
38,2,1,2,0.0425211823608704,218,2,0
26,0,2,2,0.03182168303485461,164,2,0
53,0,1,1,0.02267475447718082,353,0,0
27,4,2,2,0.029799730406316196,667,0,0
65,5,1,1,0.0373579818987098,127,0,0
37,4,1,2,0.10416666666666667,337,2,1
31,9,1,2,0.06109185441941074,179,0,0
32,1,1,0,0.04246100519930676,492,1,1
51,4,2,2,0.02449210475640285,638,2,1
38,0,1,1,0.02267475447718082,210,2,1
31,9,1,2,0.041570383208164835,213,2,0
46,0,1,1,0.02267475447718082,149,0,0
34,4,0,2,0.04963412285769305,220,2,1
52,4,1,2,0.03463797419603312,127,0,0
60,10,1,1,0.03419266320046216,246,2,1
23,8,2,2,0.028788754092046988,210,0,0
36,4,1,2,0.048683323704987486,708,2,1
80,5,1,1,0.12261698440207973,606,2,1
39,4,1,2,0.028620258039668785,216,2,1
62,5,1,1,0.05638600038513383,261,2,1
84,5,1,2,0.07997544771808203,1405,0,1
37,10,1,1,0.04648083959175814,404,2,1
31,4,1,2,0.033229828615443865,209,2,1
75,5,0,0,0.045854997111496244,761,1,0
33,10,2,1,0.04753995763527826,305,0,1
33,0,2,1,0.029354419410745233,204,2,1
64,5,1,0,0.023252455228191797,167,2,1
48,9,1,0,0.02550308107067206,386,2,1
28,0,1,1,0.04187126901598305,268,2,1
28,8,2,2,0.09177017138455613,1042,0,1
65,10,0,1,0.02975158867706528,110,2,0
28,4,2,2,0.024925380319661083,255,2,1
39,9,2,1,0.02628538417099942,315,0,0
52,10,1,1,0.03971692663200462,218,2,1
37,7,2,2,0.03698488349701521,323,1,1
47,9,1,1,0.043616406701328714,502,0,0
25,8,2,1,0.028523974581166955,273,0,1
31,4,2,2,0.024443963027151936,81,2,0
62,0,1,1,0.07813402657423454,706,2,0
72,0,1,0,0.05060899287502407,221,0,1
62,5,1,2,0.053449354900828035,211,2,1
41,0,1,1,0.06044194107452339,409,0,1
28,4,2,2,0.04337569805507414,230,2,1
68,5,0,0,0.04707057577508184,404,2,1
75,5,1,0,0.04391729250914693,808,0,1
74,5,1,2,0.04485605622953977,251,2,1
35,1,1,1,0.025828037743115734,331,0,1
88,5,1,1,0.027886096668592337,161,0,0
49,4,1,2,0.03582948199499326,316,2,1
38,4,1,2,0.04045108800308107,385,0,1
72,5,1,2,0.06553292894280763,511,2,1
31,4,2,2,0.06287309840169458,213,2,1
74,5,0,0,0.0504525322549586,251,2,0
49,9,1,2,0.03556470248411323,225,2,1
